Scheda,Penetrazione_pct,IndicatoreA,IndicatoreB,TauB,Concordi,Discordi,DiscriminaA,DiscriminaB
CER_6_1_0,14.3,MinMax_con,Sigma,-0.260504,44,75,1,1
CER_6_1_0,14.3,MinMax_con,QuoteNulle,-0.0618038,25,30,1,1
CER_6_1_0,14.3,MinMax_con,EccessoMax_EUR,-0.529412,28,91,1,1
CER_6_1_0,14.3,MinMax_con,CoalizioniInstabili,-0.262359,31,58,1,1
CER_6_1_0,14.3,MinMax_con,ForzaIncentivante,-0.0420168,57,62,1,1
CER_6_1_0,14.3,MinMax_con,AllineamentoVirtu,-0.00840336,59,60,1,1
CER_6_1_0,14.3,MinMax_con,ForzaIncentivante_lordo,-0.378151,37,82,1,1
CER_6_1_0,14.3,MinMax_con,AllineamentoVirtu_lordo,-0.613445,23,96,1,1
CER_6_1_0,14.3,MinMax_con,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,QoS_orig,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,QoS_orig,MinMax_con,0.798319,107,12,1,1
CER_6_1_0,14.3,QoS_orig,QoS_orig,1,NaN,NaN,1,1
CER_6_1_0,14.3,QoS_orig,QoS_new,1,119,0,1,1
CER_6_1_0,14.3,QoS_orig,EI_orig,0.327731,79,40,1,1
CER_6_1_0,14.3,QoS_orig,EI_new,0.831933,109,10,1,1
CER_6_1_0,14.3,QoS_orig,Jain,1,119,0,1,1
CER_6_1_0,14.3,QoS_orig,Gini,0.327731,79,40,1,1
CER_6_1_0,14.3,QoS_orig,FairnessIndex,-0.395117,32,77,1,1
CER_6_1_0,14.3,QoS_orig,Sigma,-0.327731,40,79,1,1
CER_6_1_0,14.3,QoS_orig,QuoteNulle,-0.185411,20,35,1,1
CER_6_1_0,14.3,QoS_orig,EccessoMax_EUR,-0.630252,22,97,1,1
CER_6_1_0,14.3,QoS_orig,CoalizioniInstabili,-0.281793,30,59,1,1
CER_6_1_0,14.3,QoS_orig,ForzaIncentivante,-0.0420168,57,62,1,1
CER_6_1_0,14.3,QoS_orig,AllineamentoVirtu,0.092437,65,54,1,1
CER_6_1_0,14.3,QoS_orig,ForzaIncentivante_lordo,-0.512605,29,90,1,1
CER_6_1_0,14.3,QoS_orig,AllineamentoVirtu_lordo,-0.647059,21,98,1,1
CER_6_1_0,14.3,QoS_orig,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,QoS_new,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,QoS_new,MinMax_con,0.798319,107,12,1,1
CER_6_1_0,14.3,QoS_new,QoS_orig,1,119,0,1,1
CER_6_1_0,14.3,QoS_new,QoS_new,1,NaN,NaN,1,1
CER_6_1_0,14.3,QoS_new,EI_orig,0.327731,79,40,1,1
CER_6_1_0,14.3,QoS_new,EI_new,0.831933,109,10,1,1
CER_6_1_0,14.3,QoS_new,Jain,1,119,0,1,1
CER_6_1_0,14.3,QoS_new,Gini,0.327731,79,40,1,1
CER_6_1_0,14.3,QoS_new,FairnessIndex,-0.395117,32,77,1,1
CER_6_1_0,14.3,QoS_new,Sigma,-0.327731,40,79,1,1
CER_6_1_0,14.3,QoS_new,QuoteNulle,-0.185411,20,35,1,1
CER_6_1_0,14.3,QoS_new,EccessoMax_EUR,-0.630252,22,97,1,1
CER_6_1_0,14.3,QoS_new,CoalizioniInstabili,-0.281793,30,59,1,1
CER_6_1_0,14.3,QoS_new,ForzaIncentivante,-0.0420168,57,62,1,1
CER_6_1_0,14.3,QoS_new,AllineamentoVirtu,0.092437,65,54,1,1
CER_6_1_0,14.3,QoS_new,ForzaIncentivante_lordo,-0.512605,29,90,1,1
CER_6_1_0,14.3,QoS_new,AllineamentoVirtu_lordo,-0.647059,21,98,1,1
CER_6_1_0,14.3,QoS_new,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,EI_orig,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,EI_orig,MinMax_con,0.294118,77,42,1,1
CER_6_1_0,14.3,EI_orig,QoS_orig,0.327731,79,40,1,1
CER_6_1_0,14.3,EI_orig,QoS_new,0.327731,79,40,1,1
CER_6_1_0,14.3,EI_orig,EI_orig,1,NaN,NaN,1,1
CER_6_1_0,14.3,EI_orig,EI_new,0.462185,87,32,1,1
CER_6_1_0,14.3,EI_orig,Jain,0.327731,79,40,1,1
CER_6_1_0,14.3,EI_orig,Gini,1,119,0,1,1
CER_6_1_0,14.3,EI_orig,FairnessIndex,-0.324874,36,73,1,1
CER_6_1_0,14.3,EI_orig,Sigma,-0.226891,46,73,1,1
CER_6_1_0,14.3,EI_orig,QuoteNulle,-0.0370823,26,29,1,1
CER_6_1_0,14.3,EI_orig,EccessoMax_EUR,-0.596639,24,95,1,1
CER_6_1_0,14.3,EI_orig,CoalizioniInstabili,-0.262359,31,58,1,1
CER_6_1_0,14.3,EI_orig,ForzaIncentivante,0.226891,73,46,1,1
CER_6_1_0,14.3,EI_orig,AllineamentoVirtu,0.294118,77,42,1,1
CER_6_1_0,14.3,EI_orig,ForzaIncentivante_lordo,-0.680672,19,100,1,1
CER_6_1_0,14.3,EI_orig,AllineamentoVirtu_lordo,-0.176471,49,70,1,1
CER_6_1_0,14.3,EI_orig,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,EI_new,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,EI_new,MinMax_con,0.764706,105,14,1,1
CER_6_1_0,14.3,EI_new,QoS_orig,0.831933,109,10,1,1
CER_6_1_0,14.3,EI_new,QoS_new,0.831933,109,10,1,1
CER_6_1_0,14.3,EI_new,EI_orig,0.462185,87,32,1,1
CER_6_1_0,14.3,EI_new,EI_new,1,NaN,NaN,1,1
CER_6_1_0,14.3,EI_new,Jain,0.831933,109,10,1,1
CER_6_1_0,14.3,EI_new,Gini,0.462185,87,32,1,1
CER_6_1_0,14.3,EI_new,FairnessIndex,-0.430239,30,79,1,1
CER_6_1_0,14.3,EI_new,Sigma,-0.327731,40,79,1,1
CER_6_1_0,14.3,EI_new,QuoteNulle,-0.210133,19,36,1,1
CER_6_1_0,14.3,EI_new,EccessoMax_EUR,-0.663866,20,99,1,1
CER_6_1_0,14.3,EI_new,CoalizioniInstabili,-0.378962,25,64,1,1
CER_6_1_0,14.3,EI_new,ForzaIncentivante,0.092437,65,54,1,1
CER_6_1_0,14.3,EI_new,AllineamentoVirtu,0.159664,69,50,1,1
CER_6_1_0,14.3,EI_new,ForzaIncentivante_lordo,-0.546218,27,92,1,1
CER_6_1_0,14.3,EI_new,AllineamentoVirtu_lordo,-0.647059,21,98,1,1
CER_6_1_0,14.3,EI_new,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,Jain,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,Jain,MinMax_con,0.798319,107,12,1,1
CER_6_1_0,14.3,Jain,QoS_orig,1,119,0,1,1
CER_6_1_0,14.3,Jain,QoS_new,1,119,0,1,1
CER_6_1_0,14.3,Jain,EI_orig,0.327731,79,40,1,1
CER_6_1_0,14.3,Jain,EI_new,0.831933,109,10,1,1
CER_6_1_0,14.3,Jain,Jain,1,NaN,NaN,1,1
CER_6_1_0,14.3,Jain,Gini,0.327731,79,40,1,1
CER_6_1_0,14.3,Jain,FairnessIndex,-0.395117,32,77,1,1
CER_6_1_0,14.3,Jain,Sigma,-0.327731,40,79,1,1
CER_6_1_0,14.3,Jain,QuoteNulle,-0.185411,20,35,1,1
CER_6_1_0,14.3,Jain,EccessoMax_EUR,-0.630252,22,97,1,1
CER_6_1_0,14.3,Jain,CoalizioniInstabili,-0.281793,30,59,1,1
CER_6_1_0,14.3,Jain,ForzaIncentivante,-0.0420168,57,62,1,1
CER_6_1_0,14.3,Jain,AllineamentoVirtu,0.092437,65,54,1,1
CER_6_1_0,14.3,Jain,ForzaIncentivante_lordo,-0.512605,29,90,1,1
CER_6_1_0,14.3,Jain,AllineamentoVirtu_lordo,-0.647059,21,98,1,1
CER_6_1_0,14.3,Jain,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,Gini,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,Gini,MinMax_con,0.294118,77,42,1,1
CER_6_1_0,14.3,Gini,QoS_orig,0.327731,79,40,1,1
CER_6_1_0,14.3,Gini,QoS_new,0.327731,79,40,1,1
CER_6_1_0,14.3,Gini,EI_orig,1,119,0,1,1
CER_6_1_0,14.3,Gini,EI_new,0.462185,87,32,1,1
CER_6_1_0,14.3,Gini,Jain,0.327731,79,40,1,1
CER_6_1_0,14.3,Gini,Gini,1,NaN,NaN,1,1
CER_6_1_0,14.3,Gini,FairnessIndex,-0.324874,36,73,1,1
CER_6_1_0,14.3,Gini,Sigma,-0.226891,46,73,1,1
CER_6_1_0,14.3,Gini,QuoteNulle,-0.0370823,26,29,1,1
CER_6_1_0,14.3,Gini,EccessoMax_EUR,-0.596639,24,95,1,1
CER_6_1_0,14.3,Gini,CoalizioniInstabili,-0.262359,31,58,1,1
CER_6_1_0,14.3,Gini,ForzaIncentivante,0.226891,73,46,1,1
CER_6_1_0,14.3,Gini,AllineamentoVirtu,0.294118,77,42,1,1
CER_6_1_0,14.3,Gini,ForzaIncentivante_lordo,-0.680672,19,100,1,1
CER_6_1_0,14.3,Gini,AllineamentoVirtu_lordo,-0.176471,49,70,1,1
CER_6_1_0,14.3,Gini,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,FairnessIndex,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,FairnessIndex,MinMax_con,-0.324874,36,73,1,1
CER_6_1_0,14.3,FairnessIndex,QoS_orig,-0.395117,32,77,1,1
CER_6_1_0,14.3,FairnessIndex,QoS_new,-0.395117,32,77,1,1
CER_6_1_0,14.3,FairnessIndex,EI_orig,-0.324874,36,73,1,1
CER_6_1_0,14.3,FairnessIndex,EI_new,-0.430239,30,79,1,1
CER_6_1_0,14.3,FairnessIndex,Jain,-0.395117,32,77,1,1
CER_6_1_0,14.3,FairnessIndex,Gini,-0.324874,36,73,1,1
CER_6_1_0,14.3,FairnessIndex,FairnessIndex,1,NaN,NaN,1,1
CER_6_1_0,14.3,FairnessIndex,Sigma,0.92194,107,2,1,1
CER_6_1_0,14.3,FairnessIndex,QuoteNulle,0.710343,55,0,1,1
CER_6_1_0,14.3,FairnessIndex,EccessoMax_EUR,0.447799,80,29,1,1
CER_6_1_0,14.3,FairnessIndex,CoalizioniInstabili,0.791929,80,2,1,1
CER_6_1_0,14.3,FairnessIndex,ForzaIncentivante,-0.605846,20,89,1,1
CER_6_1_0,14.3,FairnessIndex,AllineamentoVirtu,-0.588285,21,88,1,1
CER_6_1_0,14.3,FairnessIndex,ForzaIncentivante_lordo,0.623407,90,19,1,1
CER_6_1_0,14.3,FairnessIndex,AllineamentoVirtu_lordo,0.395117,77,32,1,1
CER_6_1_0,14.3,FairnessIndex,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,Sigma,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,Sigma,MinMax_con,-0.260504,44,75,1,1
CER_6_1_0,14.3,Sigma,QoS_orig,-0.327731,40,79,1,1
CER_6_1_0,14.3,Sigma,QoS_new,-0.327731,40,79,1,1
CER_6_1_0,14.3,Sigma,EI_orig,-0.226891,46,73,1,1
CER_6_1_0,14.3,Sigma,EI_new,-0.327731,40,79,1,1
CER_6_1_0,14.3,Sigma,Jain,-0.327731,40,79,1,1
CER_6_1_0,14.3,Sigma,Gini,-0.226891,46,73,1,1
CER_6_1_0,14.3,Sigma,FairnessIndex,0.92194,107,2,1,1
CER_6_1_0,14.3,Sigma,Sigma,1,NaN,NaN,1,1
CER_6_1_0,14.3,Sigma,QuoteNulle,0.679842,55,0,1,1
CER_6_1_0,14.3,Sigma,EccessoMax_EUR,0.361345,81,38,1,1
CER_6_1_0,14.3,Sigma,CoalizioniInstabili,0.787076,85,4,1,1
CER_6_1_0,14.3,Sigma,ForzaIncentivante,-0.630252,22,97,1,1
CER_6_1_0,14.3,Sigma,AllineamentoVirtu,-0.462185,32,87,1,1
CER_6_1_0,14.3,Sigma,ForzaIncentivante_lordo,0.478992,88,31,1,1
CER_6_1_0,14.3,Sigma,AllineamentoVirtu_lordo,0.344538,80,39,1,1
CER_6_1_0,14.3,Sigma,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,QuoteNulle,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,QuoteNulle,MinMax_con,-0.0618038,25,30,1,1
CER_6_1_0,14.3,QuoteNulle,QoS_orig,-0.185411,20,35,1,1
CER_6_1_0,14.3,QuoteNulle,QoS_new,-0.185411,20,35,1,1
CER_6_1_0,14.3,QuoteNulle,EI_orig,-0.0370823,26,29,1,1
CER_6_1_0,14.3,QuoteNulle,EI_new,-0.210133,19,36,1,1
CER_6_1_0,14.3,QuoteNulle,Jain,-0.185411,20,35,1,1
CER_6_1_0,14.3,QuoteNulle,Gini,-0.0370823,26,29,1,1
CER_6_1_0,14.3,QuoteNulle,FairnessIndex,0.710343,55,0,1,1
CER_6_1_0,14.3,QuoteNulle,Sigma,0.679842,55,0,1,1
CER_6_1_0,14.3,QuoteNulle,QuoteNulle,1,NaN,NaN,1,1
CER_6_1_0,14.3,QuoteNulle,EccessoMax_EUR,0.333741,41,14,1,1
CER_6_1_0,14.3,QuoteNulle,CoalizioniInstabili,0.786115,55,0,1,1
CER_6_1_0,14.3,QuoteNulle,ForzaIncentivante,-0.679842,0,55,1,1
CER_6_1_0,14.3,QuoteNulle,AllineamentoVirtu,-0.679842,0,55,1,1
CER_6_1_0,14.3,QuoteNulle,ForzaIncentivante_lordo,0.432627,45,10,1,1
CER_6_1_0,14.3,QuoteNulle,AllineamentoVirtu_lordo,0.333741,41,14,1,1
CER_6_1_0,14.3,QuoteNulle,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,EccessoMax_EUR,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,EccessoMax_EUR,MinMax_con,-0.529412,28,91,1,1
CER_6_1_0,14.3,EccessoMax_EUR,QoS_orig,-0.630252,22,97,1,1
CER_6_1_0,14.3,EccessoMax_EUR,QoS_new,-0.630252,22,97,1,1
CER_6_1_0,14.3,EccessoMax_EUR,EI_orig,-0.596639,24,95,1,1
CER_6_1_0,14.3,EccessoMax_EUR,EI_new,-0.663866,20,99,1,1
CER_6_1_0,14.3,EccessoMax_EUR,Jain,-0.630252,22,97,1,1
CER_6_1_0,14.3,EccessoMax_EUR,Gini,-0.596639,24,95,1,1
CER_6_1_0,14.3,EccessoMax_EUR,FairnessIndex,0.447799,80,29,1,1
CER_6_1_0,14.3,EccessoMax_EUR,Sigma,0.361345,81,38,1,1
CER_6_1_0,14.3,EccessoMax_EUR,QuoteNulle,0.333741,41,14,1,1
CER_6_1_0,14.3,EccessoMax_EUR,EccessoMax_EUR,1,NaN,NaN,1,1
CER_6_1_0,14.3,EccessoMax_EUR,CoalizioniInstabili,0.456698,68,21,1,1
CER_6_1_0,14.3,EccessoMax_EUR,ForzaIncentivante,-0.327731,40,79,1,1
CER_6_1_0,14.3,EccessoMax_EUR,AllineamentoVirtu,-0.394958,36,83,1,1
CER_6_1_0,14.3,EccessoMax_EUR,ForzaIncentivante_lordo,0.781513,106,13,1,1
CER_6_1_0,14.3,EccessoMax_EUR,AllineamentoVirtu_lordo,0.478992,88,31,1,1
CER_6_1_0,14.3,EccessoMax_EUR,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,CoalizioniInstabili,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,CoalizioniInstabili,MinMax_con,-0.262359,31,58,1,1
CER_6_1_0,14.3,CoalizioniInstabili,QoS_orig,-0.281793,30,59,1,1
CER_6_1_0,14.3,CoalizioniInstabili,QoS_new,-0.281793,30,59,1,1
CER_6_1_0,14.3,CoalizioniInstabili,EI_orig,-0.262359,31,58,1,1
CER_6_1_0,14.3,CoalizioniInstabili,EI_new,-0.378962,25,64,1,1
CER_6_1_0,14.3,CoalizioniInstabili,Jain,-0.281793,30,59,1,1
CER_6_1_0,14.3,CoalizioniInstabili,Gini,-0.262359,31,58,1,1
CER_6_1_0,14.3,CoalizioniInstabili,FairnessIndex,0.791929,80,2,1,1
CER_6_1_0,14.3,CoalizioniInstabili,Sigma,0.787076,85,4,1,1
CER_6_1_0,14.3,CoalizioniInstabili,QuoteNulle,0.786115,55,0,1,1
CER_6_1_0,14.3,CoalizioniInstabili,EccessoMax_EUR,0.456698,68,21,1,1
CER_6_1_0,14.3,CoalizioniInstabili,CoalizioniInstabili,1,NaN,NaN,1,1
CER_6_1_0,14.3,CoalizioniInstabili,ForzaIncentivante,-0.670472,10,79,1,1
CER_6_1_0,14.3,CoalizioniInstabili,AllineamentoVirtu,-0.515,18,71,1,1
CER_6_1_0,14.3,CoalizioniInstabili,ForzaIncentivante_lordo,0.534434,72,17,1,1
CER_6_1_0,14.3,CoalizioniInstabili,AllineamentoVirtu_lordo,0.495566,70,19,1,1
CER_6_1_0,14.3,CoalizioniInstabili,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,ForzaIncentivante,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,ForzaIncentivante,MinMax_con,-0.0420168,57,62,1,1
CER_6_1_0,14.3,ForzaIncentivante,QoS_orig,-0.0420168,57,62,1,1
CER_6_1_0,14.3,ForzaIncentivante,QoS_new,-0.0420168,57,62,1,1
CER_6_1_0,14.3,ForzaIncentivante,EI_orig,0.226891,73,46,1,1
CER_6_1_0,14.3,ForzaIncentivante,EI_new,0.092437,65,54,1,1
CER_6_1_0,14.3,ForzaIncentivante,Jain,-0.0420168,57,62,1,1
CER_6_1_0,14.3,ForzaIncentivante,Gini,0.226891,73,46,1,1
CER_6_1_0,14.3,ForzaIncentivante,FairnessIndex,-0.605846,20,89,1,1
CER_6_1_0,14.3,ForzaIncentivante,Sigma,-0.630252,22,97,1,1
CER_6_1_0,14.3,ForzaIncentivante,QuoteNulle,-0.679842,0,55,1,1
CER_6_1_0,14.3,ForzaIncentivante,EccessoMax_EUR,-0.327731,40,79,1,1
CER_6_1_0,14.3,ForzaIncentivante,CoalizioniInstabili,-0.670472,10,79,1,1
CER_6_1_0,14.3,ForzaIncentivante,ForzaIncentivante,1,NaN,NaN,1,1
CER_6_1_0,14.3,ForzaIncentivante,AllineamentoVirtu,0.831933,109,10,1,1
CER_6_1_0,14.3,ForzaIncentivante,ForzaIncentivante_lordo,-0.445378,33,86,1,1
CER_6_1_0,14.3,ForzaIncentivante,AllineamentoVirtu_lordo,-0.0420168,57,62,1,1
CER_6_1_0,14.3,ForzaIncentivante,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,AllineamentoVirtu,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,AllineamentoVirtu,MinMax_con,-0.00840336,59,60,1,1
CER_6_1_0,14.3,AllineamentoVirtu,QoS_orig,0.092437,65,54,1,1
CER_6_1_0,14.3,AllineamentoVirtu,QoS_new,0.092437,65,54,1,1
CER_6_1_0,14.3,AllineamentoVirtu,EI_orig,0.294118,77,42,1,1
CER_6_1_0,14.3,AllineamentoVirtu,EI_new,0.159664,69,50,1,1
CER_6_1_0,14.3,AllineamentoVirtu,Jain,0.092437,65,54,1,1
CER_6_1_0,14.3,AllineamentoVirtu,Gini,0.294118,77,42,1,1
CER_6_1_0,14.3,AllineamentoVirtu,FairnessIndex,-0.588285,21,88,1,1
CER_6_1_0,14.3,AllineamentoVirtu,Sigma,-0.462185,32,87,1,1
CER_6_1_0,14.3,AllineamentoVirtu,QuoteNulle,-0.679842,0,55,1,1
CER_6_1_0,14.3,AllineamentoVirtu,EccessoMax_EUR,-0.394958,36,83,1,1
CER_6_1_0,14.3,AllineamentoVirtu,CoalizioniInstabili,-0.515,18,71,1,1
CER_6_1_0,14.3,AllineamentoVirtu,ForzaIncentivante,0.831933,109,10,1,1
CER_6_1_0,14.3,AllineamentoVirtu,AllineamentoVirtu,1,NaN,NaN,1,1
CER_6_1_0,14.3,AllineamentoVirtu,ForzaIncentivante_lordo,-0.579832,25,94,1,1
CER_6_1_0,14.3,AllineamentoVirtu,AllineamentoVirtu_lordo,-0.00840336,59,60,1,1
CER_6_1_0,14.3,AllineamentoVirtu,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,ForzaIncentivante_lordo,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,ForzaIncentivante_lordo,MinMax_con,-0.378151,37,82,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,QoS_orig,-0.512605,29,90,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,QoS_new,-0.512605,29,90,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,EI_orig,-0.680672,19,100,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,EI_new,-0.546218,27,92,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,Jain,-0.512605,29,90,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,Gini,-0.680672,19,100,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,FairnessIndex,0.623407,90,19,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,Sigma,0.478992,88,31,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,QuoteNulle,0.432627,45,10,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,EccessoMax_EUR,0.781513,106,13,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,CoalizioniInstabili,0.534434,72,17,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,ForzaIncentivante,-0.445378,33,86,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,AllineamentoVirtu,-0.579832,25,94,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,ForzaIncentivante_lordo,1,NaN,NaN,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,AllineamentoVirtu_lordo,0.428571,85,34,1,1
CER_6_1_0,14.3,ForzaIncentivante_lordo,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,AllineamentoVirtu_lordo,MinMax_pro,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,AllineamentoVirtu_lordo,MinMax_con,-0.613445,23,96,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,QoS_orig,-0.647059,21,98,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,QoS_new,-0.647059,21,98,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,EI_orig,-0.176471,49,70,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,EI_new,-0.647059,21,98,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,Jain,-0.647059,21,98,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,Gini,-0.176471,49,70,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,FairnessIndex,0.395117,77,32,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,Sigma,0.344538,80,39,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,QuoteNulle,0.333741,41,14,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,EccessoMax_EUR,0.478992,88,31,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,CoalizioniInstabili,0.495566,70,19,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,ForzaIncentivante,-0.0420168,57,62,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,AllineamentoVirtu,-0.00840336,59,60,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,ForzaIncentivante_lordo,0.428571,85,34,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,AllineamentoVirtu_lordo,1,NaN,NaN,1,1
CER_6_1_0,14.3,AllineamentoVirtu_lordo,VAN_min_EUR,NaN,NaN,NaN,1,0
CER_6_1_0,14.3,VAN_min_EUR,MinMax_pro,NaN,NaN,NaN,0,0
CER_6_1_0,14.3,VAN_min_EUR,MinMax_con,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,QoS_orig,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,QoS_new,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,EI_orig,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,EI_new,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,Jain,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,Gini,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,FairnessIndex,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,Sigma,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,QuoteNulle,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,EccessoMax_EUR,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,CoalizioniInstabili,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,ForzaIncentivante,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,AllineamentoVirtu,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,ForzaIncentivante_lordo,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,AllineamentoVirtu_lordo,NaN,NaN,NaN,0,1
CER_6_1_0,14.3,VAN_min_EUR,VAN_min_EUR,1,NaN,NaN,0,0
