mese,sezione,divisione,gruppo,classe,kwh
3,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE,88 ATTIVITÀ DI ASSISTENZA SOCIALE NON RESIDENZIALE,88.9 ALTRE ATTIVITÀ DI ASSISTENZA SOCIALE NON RESIDENZIALE,88.99  Altre attività di assistenza sociale non residenziale n.c.a.,651.3262727
3,"S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO",90 ATTIVITÀ DI CREAZIONE ARTISTICA E RAPPRESENTAZIONI ARTISTICHE,"90.0 ATTIVITÀ CREATIVE, ARTISTICHE E DI INTRATTENIMENTO",90.01   Rappresentazioni artistiche,692.0403333
3,"S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO",90 ATTIVITÀ DI CREAZIONE ARTISTICA E RAPPRESENTAZIONI ARTISTICHE,"90.0 ATTIVITÀ CREATIVE, ARTISTICHE E DI INTRATTENIMENTO",90.02   Attività di supporto alle rappresentazioni artistiche,826.635875
3,"S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO",90 ATTIVITÀ DI CREAZIONE ARTISTICA E RAPPRESENTAZIONI ARTISTICHE,"90.0 ATTIVITÀ CREATIVE, ARTISTICHE E DI INTRATTENIMENTO",90.03   Creazioni artistiche e letterarie,651.5411667
3,"S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO",90 ATTIVITÀ DI CREAZIONE ARTISTICA E RAPPRESENTAZIONI ARTISTICHE,"90.0 ATTIVITÀ CREATIVE, ARTISTICHE E DI INTRATTENIMENTO",90.04   Gestione di strutture artistiche,249.0
3,"S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO","91 ATTIVITÀ DI BIBLIOTECHE, ARCHIVI, MUSEI E ALTRE ATTIVITÀ CULTURALI","91.0 ATTIVITÀ DI BIBLIOTECHE, ARCHIVI, MUSEI ED ALTRE ATTIVITÀ CULTURALI",91.01   Attività di biblioteche ed archivi,1030.454778
3,"S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO","91 ATTIVITÀ DI BIBLIOTECHE, ARCHIVI, MUSEI E ALTRE ATTIVITÀ CULTURALI","91.0 ATTIVITÀ DI BIBLIOTECHE, ARCHIVI, MUSEI ED ALTRE ATTIVITÀ CULTURALI",91.03   Gestione di luoghi e monumenti storici e attrazioni simili,503.491
3,"S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO","92 ATTIVITÀ DI SCOMMESSE, LOTTERIE E ALTRI GIOCHI D'AZZARDO","92.0 ATTIVITÀ DI SCOMMESSE, LOTTERIE E ALTRI GIOCHI D'AZZARDO","92.00  Attività di scommesse, lotterie e altri giochi d'azzardo",1709.61875
3,"S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO","93 ATTIVITÀ SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO",93.1 ATTIVITÀ SPORTIVE,93.11  Gestione di impianti sportivi,2115.206462
3,"S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO","93 ATTIVITÀ SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO",93.1 ATTIVITÀ SPORTIVE,93.12  Attività dei club sportivi,1002.3086
3,"S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO","93 ATTIVITÀ SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO",93.1 ATTIVITÀ SPORTIVE,93.13  Attività dei centri di fitness,1127.813346
3,"S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO","93 ATTIVITÀ SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO",93.1 ATTIVITÀ SPORTIVE,93.19  Attività sportive n.c.a.,1005.489235
3,"S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO","93 ATTIVITÀ SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO",93.2 ATTIVITÀ DI INTRATTENIMENTO E DIVERTIMENTO,93.21  Attività dei parchi di divertimento e dei parchi tematici,113.0
3,"S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO","93 ATTIVITÀ SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO",93.2 ATTIVITÀ DI INTRATTENIMENTO E DIVERTIMENTO,93.29  Attività di intrattenimento e divertimento n.c.a.,1511.359462
3,T ALTRE ATTIVITÀ DI SERVIZI,94 ATTIVITÀ DELLE ORGANIZZAZIONI ASSOCIATIVE,"94.1 ATTIVITÀ DI ORGANIZZAZIONI DI IMPRESE, DEI DATORI DI LAVORO E PROFESSIONALI",94.11  Attività di organizzazioni di imprese e dei datori di lavoro,588.549
3,T ALTRE ATTIVITÀ DI SERVIZI,94 ATTIVITÀ DELLE ORGANIZZAZIONI ASSOCIATIVE,"94.1 ATTIVITÀ DI ORGANIZZAZIONI DI IMPRESE, DEI DATORI DI LAVORO E PROFESSIONALI",94.12  Attività delle organizzazioni professionali,897.6434
3,T ALTRE ATTIVITÀ DI SERVIZI,94 ATTIVITÀ DELLE ORGANIZZAZIONI ASSOCIATIVE,94.9 ATTIVITÀ DI ALTRE ORGANIZZAZIONI ASSOCIATIVE,94.91  Attività delle organizzazioni religiose,865.498963
3,T ALTRE ATTIVITÀ DI SERVIZI,94 ATTIVITÀ DELLE ORGANIZZAZIONI ASSOCIATIVE,94.9 ATTIVITÀ DI ALTRE ORGANIZZAZIONI ASSOCIATIVE,94.99  Attività di altre organizzazioni associative n.c.a.,866.1447083
3,T ALTRE ATTIVITÀ DI SERVIZI,"95 RIPARAZIONE E MANUTENZIONE DI COMPUTER, BENI PER USO PERSONALE E PER LA CASA, AUTOVEICOLI E MOTOCICLI",95.1 RIPARAZIONE E MANUTENZIONE DI COMPUTER E DI APPARECCHIATURE PER LE COMUNICAZIONI,95.11   Riparazione di computer e periferiche,487.249
3,T ALTRE ATTIVITÀ DI SERVIZI,"95 RIPARAZIONE E MANUTENZIONE DI COMPUTER, BENI PER USO PERSONALE E PER LA CASA, AUTOVEICOLI E MOTOCICLI",95.1 RIPARAZIONE E MANUTENZIONE DI COMPUTER E DI APPARECCHIATURE PER LE COMUNICAZIONI,95.12   Riparazione di apparecchiature per le comunicazioni,1003.008
3,T ALTRE ATTIVITÀ DI SERVIZI,"95 RIPARAZIONE E MANUTENZIONE DI COMPUTER, BENI PER USO PERSONALE E PER LA CASA, AUTOVEICOLI E MOTOCICLI",95.2 RIPARAZIONE E MANUTENZIONE DI BENI PER USO PERSONALE E PER LA CASA,95.22  Riparazione e manutenzione di elettrodomestici e di articoli per la casa e il giardinaggio,1112.4385
3,T ALTRE ATTIVITÀ DI SERVIZI,"95 RIPARAZIONE E MANUTENZIONE DI COMPUTER, BENI PER USO PERSONALE E PER LA CASA, AUTOVEICOLI E MOTOCICLI",95.2 RIPARAZIONE E MANUTENZIONE DI BENI PER USO PERSONALE E PER LA CASA,95.23  Riparazione e manutenzione di calzature e articoli in pelle,1328.093
3,T ALTRE ATTIVITÀ DI SERVIZI,"95 RIPARAZIONE E MANUTENZIONE DI COMPUTER, BENI PER USO PERSONALE E PER LA CASA, AUTOVEICOLI E MOTOCICLI",95.2 RIPARAZIONE E MANUTENZIONE DI BENI PER USO PERSONALE E PER LA CASA,95.24  Riparazione e manutenzione di mobili e di oggetti di arredamento per la casa,1149.288667
3,T ALTRE ATTIVITÀ DI SERVIZI,"95 RIPARAZIONE E MANUTENZIONE DI COMPUTER, BENI PER USO PERSONALE E PER LA CASA, AUTOVEICOLI E MOTOCICLI",95.2 RIPARAZIONE E MANUTENZIONE DI BENI PER USO PERSONALE E PER LA CASA,95.25  Riparazione e manutenzione di orologi e gioielli,1390.762333
3,T ALTRE ATTIVITÀ DI SERVIZI,"95 RIPARAZIONE E MANUTENZIONE DI COMPUTER, BENI PER USO PERSONALE E PER LA CASA, AUTOVEICOLI E MOTOCICLI",95.2 RIPARAZIONE E MANUTENZIONE DI BENI PER USO PERSONALE E PER LA CASA,95.29  Riparazione e manutenzione di beni per uso personale e per la casa n.c.a.,422.5346667
3,T ALTRE ATTIVITÀ DI SERVIZI,96 ATTIVITÀ DI SERVIZI ALLA PERSONA,96.0 ALTRE ATTIVITÀ DI SERVIZI PER LA PERSONA,96.01   Lavanderia e pulitura di articoli tessili e pelliccia,984.97306
3,T ALTRE ATTIVITÀ DI SERVIZI,96 ATTIVITÀ DI SERVIZI ALLA PERSONA,96.0 ALTRE ATTIVITÀ DI SERVIZI PER LA PERSONA,96.02   Servizi dei parrucchieri e di altri trattamenti estetici,720.0698048
3,T ALTRE ATTIVITÀ DI SERVIZI,96 ATTIVITÀ DI SERVIZI ALLA PERSONA,96.0 ALTRE ATTIVITÀ DI SERVIZI PER LA PERSONA,96.03   Servizi di pompe funebri e attività connesse,819.9736
3,T ALTRE ATTIVITÀ DI SERVIZI,96 ATTIVITÀ DI SERVIZI ALLA PERSONA,96.0 ALTRE ATTIVITÀ DI SERVIZI PER LA PERSONA,96.04   Servizi dei centri per il benessere fisico,798.3486923
3,T ALTRE ATTIVITÀ DI SERVIZI,96 ATTIVITÀ DI SERVIZI ALLA PERSONA,96.0 ALTRE ATTIVITÀ DI SERVIZI PER LA PERSONA,96.09   Attività di servizi per la persona n.c.a.,955.1791235
3,U ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO E PRODUZIONE DI BENI E SERVIZI INDIFFERENZIATI PER USO PROPRIO DA P,97 ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO,97.0 ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO,97.00  Attività di famiglie e convivenze come datori di lavoro per personale domestico,863.9555206
3,U ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO E PRODUZIONE DI BENI E SERVIZI INDIFFERENZIATI PER USO PROPRIO DA P,98 PRODUZIONE DI BENI E DI SERVIZI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,98.1 PRODUZIONE DI BENI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,98.10  Produzione di beni indifferenziati per uso proprio da parte di famiglie e convivenze,694.4188
3,U ATTIVITÀ DI FAMIGLIE E CONVIVENZE COME DATORI DI LAVORO PER PERSONALE DOMESTICO E PRODUZIONE DI BENI E SERVIZI INDIFFERENZIATI PER USO PROPRIO DA P,98 PRODUZIONE DI BENI E DI SERVIZI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,98.2 PRODUZIONE DI SERVIZI INDIFFERENZIATI PER USO PROPRIO DA PARTE DI FAMIGLIE E CONVIVENZE,98.20  Produzione di servizi indifferenziati per uso proprio da parte di famiglie e convivenze,1001.873935
3,V ATTIVITÀ DI ORGANIZZAZIONI E ORGANISMI EXTRATERRITORIALI,99 ATTIVITÀ DI ORGANIZZAZIONI E ORGANISMI EXTRATERRITORIALI,99.0 ATTIVITÀ DI ORGANIZZAZIONI E ORGANISMI EXTRATERRITORIALI,99.00  Attività di organizzazioni e organismi extraterritoriali,1317.103143
4,,,,,670.5127561
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,"1.11  Coltivazione di cereali, legumi da granella e semi oleosi, escluso il riso",802.27945
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,1.12  Coltivazione di riso,897.1566316
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,"1.13  Coltivazione di ortaggi e meloni, radici e tuberi",1027.223
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,1.19  Coltivazione di altre colture agricole non permanenti,920.317
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.2 COLTIVAZIONE DI COLTURE AGRICOLE PERMANENTI,1.21  Coltivazione di uva,501.3263333
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.2 COLTIVAZIONE DI COLTURE AGRICOLE PERMANENTI,"1.25  Coltivazione di altri alberi da frutto, frutti di bosco e frutta in guscio",378.488
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.2 COLTIVAZIONE DI COLTURE AGRICOLE PERMANENTI,"1.28  Coltivazione di spezie, piante aromatiche e farmaceutiche",3610.574
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.3 RIPRODUZIONE DELLE PIANTE,1.30  Riproduzione delle piante,306.0
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.41  Allevamento di bovini da latte,2392.593
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.42  Allevamento di altri bovini e bufalini,381.756
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.43  Allevamento di cavalli e altri equini,1086.123167
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.47  Allevamento di pollame,455.531
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.49   Allevamento di altri animali,1389.915417
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.5 COLTIVAZIONI AGRICOLE ASSOCIATE ALL'ALLEVAMENTO DI ANIMALI: ATTIVITÀ MISTA,1.50  Coltivazioni agricole associate all'allevamento di animali: attività mista,1053.436
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.6 ATTIVITÀ DI SUPPORTO ALL'AGRICOLTURA E ATTIVITÀ SUCCESSIVE ALLA RACCOLTA,1.61  Attività di supporto alla produzione vegetale,794.989913
4,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.6 ATTIVITÀ DI SUPPORTO ALL'AGRICOLTURA E ATTIVITÀ SUCCESSIVE ALLA RACCOLTA,1.62  Attività di supporto alla produzione animale,1814.628
4,"A AGRICOLTURA, SILVICOLTURA E PESCA",3 PESCA E ACQUACOLTURA,3.1 PESCA,3.11  Pesca marina,1419.7162
4,"A AGRICOLTURA, SILVICOLTURA E PESCA",3 PESCA E ACQUACOLTURA,3.1 PESCA,3.12  Pesca in acque dolci,47.921
4,B ATTIVITÀ ESTRATTIVE,6 ESTRAZIONE DI PETROLIO GREGGIO E GAS NATURALE,6.2 ESTRAZIONE DI GAS NATURALE,6.20  Estrazione di gas naturale,1030.926
4,B ATTIVITÀ ESTRATTIVE,9 ATTIVITÀ DEI SERVIZI DI SUPPORTO ALL'ESTRAZIONE,9.9 ATTIVITÀ DI SUPPORTO AD ALTRE ATTIVITÀ ESTRATTIVE,9.90  Attività di supporto ad altre attività estrattive,1765.962667
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.1 LAVORAZIONE E CONSERVAZIONE DI CARNE E PRODUZIONE DI PRODOTTI A BASE DI CARNE,"10.11  Lavorazione e conservazione di carne, esclusa la carne di volatili",1069.7682
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.3 LAVORAZIONE E CONSERVAZIONE DI FRUTTA E ORTAGGI,10.32  Produzione di succhi a base di frutta e ortaggi,261.85
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.3 LAVORAZIONE E CONSERVAZIONE DI FRUTTA E ORTAGGI,10.39  Altre attività di lavorazione e conservazione di frutta e ortaggi,113.064
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.4 PRODUZIONE DI OLI E GRASSI VEGETALI E ANIMALI,10.42  Produzione di margarina e di grassi alimentari simili,984.333
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.5 PRODUZIONE DI PRODOTTI LATTIERO,10.51 CASEARI E GELATI - Produzione di prodotti lattiero-caseari,1250.353
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.7 PRODUZIONE DI PRODOTTI DA FORNO E FARINACEI,10.71  Produzione di pane; produzione di prodotti di pasticceria freschi,1630.959014
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.7 PRODUZIONE DI PRODOTTI DA FORNO E FARINACEI,"10.72  Produzione di fette biscottate, biscotti, prodotti di pasticceria conservati",2001.0
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.7 PRODUZIONE DI PRODOTTI DA FORNO E FARINACEI,10.73  Produzione di prodotti farinacei,1440.6432
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.81  Produzione di zucchero,152.594
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,"10.82  Produzione di cacao, cioccolato, caramelle e confetterie",1179.184
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.83  Lavorazione di tè e caffè,1144.94275
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.84  Produzione di condimenti e spezie,977.933
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.85  Produzione di pasti e piatti preparati,1852.559
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.89  Produzione di altri prodotti alimentari n.c.a.,1907.608143
4,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.9 PRODUZIONE DI PRODOTTI PER L'ALIMENTAZIONE DEGLI ANIMALI,10.92  Produzione di prodotti per l'alimentazione degli animali da compagnia,2781.0
4,C ATTIVITÀ MANIFATTURIERE,11 PRODUZIONE DI BEVANDE,11.0 PRODUZIONE DI BEVANDE,"11.01  Distillazione, rettifica e miscelatura di alcolici",1446.4052
4,C ATTIVITÀ MANIFATTURIERE,11 PRODUZIONE DI BEVANDE,11.0 PRODUZIONE DI BEVANDE,11.02  Produzione di vini da uve,1092.987333
4,C ATTIVITÀ MANIFATTURIERE,11 PRODUZIONE DI BEVANDE,11.0 PRODUZIONE DI BEVANDE,11.05  Produzione di birra,1348.962
4,C ATTIVITÀ MANIFATTURIERE,11 PRODUZIONE DI BEVANDE,11.0 PRODUZIONE DI BEVANDE,11.07  Produzione di bibite analcoliche e di acque in bottiglia,562.046
4,C ATTIVITÀ MANIFATTURIERE,12 PRODUZIONE DI PRODOTTI DEL TABACCO,12.0 PRODUZIONE DI PRODOTTI DEL TABACCO,12.00  Produzione di prodotti del tabacco,1952.222429
4,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.1 PREPARAZIONE E FILATURA DI FIBRE TESSILI,13.10  Preparazione e filatura di fibre tessili,569.0
4,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.2 TESSITURA,13.20  Tessitura,130.5
4,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.3 FINISSAGGIO DEI TESSILI,13.30  Finissaggio dei tessili,599.224
4,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.91  Fabbricazione di tessuti a maglia e all'uncinetto,730.51775
4,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.92  Fabbricazione di tessili per la casa e l'arredo,988.419625
4,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.93  Fabbricazione di tappeti e moquette,908.0
4,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.96  Fabbricazione di altri tessuti per uso tecnico e industriale,332.71
4,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.99  Fabbricazione di altri prodotti tessili n.c.a.,728.7507143
4,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.11   Confezione di abbigliamento in pelle,858.4667143
4,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.12   Confezione di indumenti da lavoro,856.528
4,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.13   Confezione di altro abbigliamento esterno,1125.6148
4,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.14   Confezione di biancheria intima,814.5903333
4,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.19   Confezione di altri articoli di abbigliamento ed accessori,798.3481333
4,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.2 FABBRICAZIONE DI ALTRI ARTICOLI DI ABBIGLIAMENTO E ACCESSORI,14.20   Confezione di articoli in pelliccia,1016.537
4,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.3 FABBRICAZIONE DI ARTICOLI DI MAGLIERIA,14.31   Fabbricazione di articoli di calzetteria in maglia,1884.433
4,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.3 FABBRICAZIONE DI ARTICOLI DI MAGLIERIA,14.39   Fabbricazione di altri articoli di maglieria,407.8
4,C ATTIVITÀ MANIFATTURIERE,15 FABBRICAZIONE DI PELLI E CUOI E ARTICOLI IN PELLE E SIMILI DI ALTRI MATERIALI,"15.1 CONCIA, TINTURA E RIFINIZIONE DI PELLI, CUOI E PELLICCE; FABBRICAZIONE DI ARTICOLI DA VIAGGIO, BORSE, PELLETTERIA E SELLERIA","15.11  Concia, tintura e rifinizione di pelli, cuoi e pellicce",909.4536667
4,C ATTIVITÀ MANIFATTURIERE,15 FABBRICAZIONE DI PELLI E CUOI E ARTICOLI IN PELLE E SIMILI DI ALTRI MATERIALI,"15.1 CONCIA, TINTURA E RIFINIZIONE DI PELLI, CUOI E PELLICCE; FABBRICAZIONE DI ARTICOLI DA VIAGGIO, BORSE, PELLETTERIA E SELLERIA","15.12  Fabbricazione di articoli da viaggio, borse, pelletteria e selleria di qualsiasi materiale",908.3685238
4,C ATTIVITÀ MANIFATTURIERE,15 FABBRICAZIONE DI PELLI E CUOI E ARTICOLI IN PELLE E SIMILI DI ALTRI MATERIALI,15.2 FABBRICAZIONE DI CALZATURE,15.20  Fabbricazione di calzature,511.6888
4,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO",16.1 TAGLIO E PIALLATURA DEL LEGNO; LAVORAZIONE E FINITURA DEL LEGNO,16.10   Taglio e piallatura del legno,157.4195
4,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO","16.2 FABBRICAZIONE DI PRODOTTI IN LEGNO, SUGHERO, PAGLIA E MATERIALI DA INTRECCIO",16.21  Fabbricazione di fogli da impiallacciatura e di pannelli a base di legno,430.688
4,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO","16.2 FABBRICAZIONE DI PRODOTTI IN LEGNO, SUGHERO, PAGLIA E MATERIALI DA INTRECCIO",16.23  Fabbricazione di altri prodotti di carpenteria in legno e falegnameria per l'edilizia,352.28731
4,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO","16.2 FABBRICAZIONE DI PRODOTTI IN LEGNO, SUGHERO, PAGLIA E MATERIALI DA INTRECCIO",16.24  Fabbricazione di imballaggi in legno,104.5
